    1  HONIARA/HENDERSON             AGGH  HONIARA, SOLOMON ISLANDS      0925420}16003120}000280  
  316  LANDVETTER                    ESGG  GOTEBORG, SWEDEN              5739540001216480}005060  
  317  AXAMO                         ESGJ  JONKOPING, SWEDEN             5745240001404120}007410  
  318  SAVE                          ESGP  GOTEBORG, SWEDEN              5746300001152180}000660  
  319  SKAVSTA                       ESKN  STOCKHOLM, SWEDEN             5847240001654360}001400  
  320  EVEROD                        ESMK  KRISTIANSTAD, SWEDEN          5555120001405120}000760  
  321  KALMAR                        ESMQ  KALMAR, SWEDEN                5641000001617180}000210  
  322  STURUP                        ESMS  MALMO, SWEDEN                 5531480001322180}002360  
  323  HALMSTAD                      ESMT  HALMSTAD, SWEDEN              5641240001249120}001010  
  324  KRONOBERG/VAXJO               ESMX  VAXJO, SWEDEN                 5655420001443300}005980  
  325  GALLIVARE                     ESNG  GALLIVARE, SWEDEN             6708060002048540}010250  
  326  SUNDSVALL-HARNOSAND           ESNN  SUNDSVALL, SWEDEN             6231420001726360}000130  
  327  ORNSKOLDSVIK                  ESNO  ORNSKOLDSVIK, SWEDEN          6324360001859240}003510  
  328  KIRUNA                        ESNQ  KIRUNA, SWEDEN                6749240002020000}015070  
  329  SKELLEFTEA                    ESNS  SKELLEFTEA, SWEDEN            6437240002104480}001530  
  330  UMEA/ALVIK                    ESNU  UMEA, SWEDEN                  6347180002016420}000220  
  331  ARVIDSJAUR                    ESNX  ARVIDSJAUR, SWEDEN            6535120001917000}012450  
  332  OREBRO                        ESOE  OREBRO, SWEDEN                5913300001502240}001870  
  333  HASSLO SWAF                   ESOW  VASTERAS, SWEDEN              5935120001637480}000200  
  334  KALLAX SWAF                   ESPA  LULEA, SWEDEN                 6532300002207300}000550  
  335  FROSON SWAF                   ESPC  OSTERSUND, SWEDEN             6311420001430060}012330  
  336  ARLANDA                       ESSA  STOCKHOLM, SWEDEN             5939240001756000}001230  
  337  BROMMA                        ESSB  STOCKHOLM, SWEDEN             5921000001757000}000460  
  338  BORLANGE SWAF                 ESSD  BORLANGE, SWEDEN              6025180001530480}005030  
  339  KUNGSANGEN                    ESSP  NORRKOPING, SWEDEN            5835000001615060}000310  
  340  KARLSTAD                      ESSQ  KARLSTAD, SWEDEN              5921420001328060}001520  
  341  ESKILSTUNA SWAF               ESSU  ESKILSTUNA, SWEDEN            5921060001642360}001320  
  342  VISBY                         ESSV  VISBY, SWEDEN                 5739480001820480}001670  
  343  MERZBRUCK                     ETBA  AACHEN, GERMANY               5049300000611000}006230  
  344  BUCKEBURG GAM                 ETHB  BUCKEBURG, GERMANY            5216420000904540}002300  
  345  NIEDERSTETTEN GAM             ETHN  NIEDERSTETTEN, GERMANY        4923300000957300}015360  
  346  KIEL-HOLTENAU                 ETMK  KIEL-HOLTENAU, GERMANY        5422480001008420}001010  
  347  DIEPHOLZ GAF                  ETND  DIEPHOLZ, GERMANY             5235120000820300}001270  
  348  SCHLESWIG GAF                 ETNS  SCHLESWIG, GERMANY            5427240000930480}000730  
  349  NEUBRANDENBURG                ETNU  NEUBRANDENBURG, GERMANY       5336120001318240}002280  
  350  BUCHEL GAF                    ETSB  BUCHEL, GERMANY               5010240000703480}015680  
  351  NEUBURG                       ETSN  NEUBURG, GERMANY              4842420001112420}012490  
  352  PFERDSFELD GAF                ETSP  PFERDSFELD, GERMANY           4951300000736180}012990  
  353  LIEPAYA                       EVLA  LIEPAYA, LATVIA               5631000002106000}000160  
  354  RIGA                          EVRA  RIGA, LATVIA                  5655240002358240}000330  
  355  KARMELAVA                     EYKA  KAUNAS, LITHUANIA             5457480002405120}002560  
  356  PALANGA INTL                  EYPA  PALANGA, LITHUANIA            5558000002105000}000330  
  357  VILNIUS INTL                  EYVI  VILNIUS, LITHUANIA            5438120002517240}006470  
  358  J B M HERTZOG                 FABL  BLOEMFONTEIN, SOUTH AFRICA    2905240}02618060}044580  
  359  CAPE TOWN/D F MALAN           FACT  CAPE TOWN, SOUTH AFRICA       3357540}01836060}001510  
  360  CALVINIA MET                  FACV  CALVINIA, SOUTH AFRICA        3130000}01943360}032500  
  361  LOUIS BOTHA                   FADN  DURBAN, SOUTH AFRICA          2958120}03056540}000250  
  362  BEN SCHOEMAN                  FAEL  EAST LONDON, SOUTH AFRICA     3302120}02749360}004310  
  363  P W BOTHA                     FAGG  GEORGE, SOUTH AFRICA          3400300}02222420}006490  
  364  JAN SMUTS INTL                FAJS  JOHANNESBURG, SOUTH AFRICA    2608180}02814480}055580  
  365  KLERKSDORP                    FAKD  KLERKSDORP, SOUTH AFRICA      2652180}02643000}044440  
  366  B J VORSTER                   FAKM  KIMBERLEY, SOUTH AFRICA       2848120}02445540}039490  
  367  LADYSMITH                     FALY  LADYSMITH, SOUTH AFRICA       2834540}02945000}035460  
  368  MOSSEL BAY/-BAAI              FAMO  MOSSEL BAY/-BAAI, SOUTH AFRICA3410540}02204480}005000  
  369  PIETERSBURG SAAF              FAPB  PIETERSBURG, SOUTH AFRICA     2350480}02927300}040750  
  370  H F VERWOERD                  FAPE  PORT ELIZABETH, SOUTH AFRICA  3359120}02537060}002250  
  371  PIETERSBURG MUNI              FAPI  PIETERSBURG, SOUTH AFRICA     2355480}02928480}043540  
  372  PIETERMARITZBURG              FAPM  PIETERMARITZBURG, SOUTH AFRICA2939000}03024000}024250  
  373  POTCHEFSTROOM                 FAPS  POTCHEFSTROOM, SOUTH AFRICA   2640120}02704540}045200  
  374  K D MATANZIMA                 FAUT  UMTATA, SOUTH AFRICA          3132480}02840180}024000  
  375  VEREENIGING                   FAVV  VEREENIGING, SOUTH AFRICA     2634000}02757360}048460  
  376  WONDERBOOM                    FAWB  PRETORIA, SOUTH AFRICA        2539120}02813300}040950  
  377  WATERKLOOF SAAF               FAWK  WATERKLOOF, SOUTH AFRICA      2549540}02813240}049410  
  378  WELKOM                        FAWM  WELKOM, SOUTH AFRICA          2800000}02640120}043990  
  379  FRANCISTOWN                   FBFT  FRANCISTOWN, BOTSWANA         2109360}02728300}032830  
  380  MAUN                          FBMN  MAUN, BOTSWANA                1958480}02325240}030930  
  381  SIR SERETSE KHAMA INTL        FBSK  GABORONE, BOTSWANA            2433240}02555060}032990  
  382  SELEBI PHIKWE                 FBSP  SELEBI PHIKWE, BOTSWANA       2203360}02749420}029250  
  383  MAYA-MAYA                     FCBB  BRAZZAVILLE, CONGO            0415300}01515000}010470  
  384  MAKOUA                        FCOM  MAKOUA, CONGO                 0001180}01534300}012930  
  385  MAKABANA                      FCPA  MAKABANA, CONGO               0328480}01235420}004950  
  386  AGOTINO NETO                  FCPP  POINTE NOIRE, CONGO           0448540}01153120}000560  
  387  MATSAPHA                      FDMS  MANZINI, SWAZILAND            2631420}03118300}020750  
  388  BANGUI/M'POKO                 FEFF  BANGUI, CENTRAL AFRICAN REP   0424000001831060}012040  
  389  BANGASSOU                     FEFG  BANGASSOU, C. AFRICAN REPUBLIC0447120002247060}017060  
  390  BIRAO                         FEFI  BIRAO, CENTRAL AFRICAN REP    1014120002243000}016960  
  391  BAMBARI                       FEFM  BAMBARI, CENTRAL AFRICAN REP  0550480002039000}015490  
  392  BERBERATI                     FEFT  BERBERATI, C. AFRICAN REPUBLIC0413120001547180}019260  
  393  BATA                          FGBT  BATA, EQUATORIAL GUINEA       0154180000948180}000360  
  394  MALABO                        FGSL  MALABO, EQUATORIAL GUINEA     0345180000842300}000720  
  395  SIR SEE.RAMGOOLAM/PLAISAN.INTLFIMP  MAURITIUS, MAURITIUS          2025360}05740360}001860  
  396  PLAINE CORAIL                 FIMR  RODRIQUES, MAURITIUS (RODR I) 1945240}06321480}001310  
  397  KRIBI                         FKKB  KRIBI, CAMEROON               0252180000958420}001480  
  398  TIKO                          FKKC  TIKO, CAMEROON                0405420000921420}001510  
  399  DOUALA                        FKKD  DOUALA, CAMEROON              0400480000942360}000330  
  400  BATOURI                       FKKI  BATOURI, CAMEROON             0428240001421480}021520  
  401  SALAK                         FKKL  MAROUA, CAMEROON              1027120001415240}013910  
  402  NKOUNJA                       FKKM  FOUMBAN, CAMEROON             0538120001045000}039630  
  403  YAOUNDE                       FKKY  YAOUNDE, CAMEROON             0350060001131240}024640  
  404  NSIMALEN                      FKYS  YAOUNDE, CAMEROON             0343120001133060}022770  
  405  LUSAKA CITY                   FLLC  LUSAKA, ZAMBIA                1524540}02819420}042000  
  406  LIVINGSTONE                   FLLI  LIVINGSTONE, ZAMBIA           1749180}02549240}032500  
  407  LUSAKA INTL                   FLLS  LUSAKA, ZAMBIA                1519480}02827120}037790  
  408  MFUWE                         FLMF  MFUWE, ZAMBIA                 1315300}03156120}018800  
  409  MONGU                         FLMG  MONGU, ZAMBIA                 1515180}02309480}034650  
  410  NDOLA                         FLND  NDOLA, ZAMBIA                 1259540}02839480}041670  
  411  ZAMBEZI                       FLZB  ZAMBEZI, ZAMBIA               1332180}02306360}035380  
  412  HAHAIA                        FMCH  MORONI, COMOROS               1132000}04316180}000890  
  413  BANDAR ES SALAM               FMCI  MOHELI, COMOROS               1218000}04346060}000460  
  414  ICONI                         FMCN  MORONI, COMOROS               1142540}04314420}000330  
  415  OUANI                         FMCV  ANJOUAN, COMOROS              1207540}04425480}000620  
  416  PAMANZI                       FMCZ  DZAOUDZI, MAYOTTE             1248180}04516540}000230  
  417  GILLOT                        FMEE  SAINT DENIS, REUNION (FRANCE) 2053240}05530540}000660  
  418  PIERREFONDS                   FMEP  SAINT PIERRE, REUNION (FRANCE)2119180}05525300}000520  
  419  IVATO                         FMMI  ANTANANARIVO, MADAGASCAR      1847480}04728420}041960  
  420  SAINTE MARIE                  FMMS  SAINTE MARIE, MADAGASCAR      1705360}04949000}000070  
  421  TOAMASINA                     FMMT  TOAMASINA, MADAGASCAR         1806480}04923180}000200  
  422  ARRACHART                     FMNA  ANTSIRANANA, MADAGASCAR       1220480}04917300}003740  
  423  AMBILOBE/MAHAVAVY             FMNE  AMBILOBE/MAHAVAVY, MADAGASCAR 1311180}04859180}000720  
  424  ANTSIRABATO                   FMNH  ANTALAHA, MADAGASCAR          1500000}05019180}000200  
  425  AMBOROVY                      FMNM  MAHAJANGA, MADAGASCAR         1540000}04621120}000850  
  426  AMBALABE                      FMNW  ANTSOHIHY, MADAGASCAR         1454060}04759300}000920  
  427  TOLAGNARO                     FMSD  TOLAGNARO, MADAGASCAR         2502180}04657180}000260  
  428  FIANARANTSOA                  FMSF  FIANARANTSOA, MADAGASCAR      2126300}04706420}036580  
  429  MANAKARA SUD                  FMSK  MANAKARA SUD, MADAGASCAR      2207120}04801180}000330  
  430  BENGUELA                      FNBG  BENGUELA, ANGOLA              1236300}01324120}001180  
  431  CABINDA                       FNCA  CABINDA, ANGOLA               0535480}01211180}000660  
  432  HUAMBO                        FNHU  HUAMBO, ANGOLA                1248360}01545360}055870  
  433  KUITO/BIE                     FNKU  KUITO/BIE, ANGOLA             1224240}01656540}056180  
  434  LOBITO                        FNLB  LOBITO, ANGOLA                1222120}01332180}000100  
  435  LUANDA/4 DE FEVEREIRO         FNLU  LUANDA, ANGOLA                0851420}01313540}002430  
  436  LUBANGO                       FNUB  LUBANGO, ANGOLA               1455300}01334300}057780  
  437  OYEM                          FOGO  OYEM, GABON                   0132300001134540}021580  
  438  LAMBARENE                     FOGR  LAMBARENE, GABON              0042420}01014240}000820  
  439  PORT GENTIL                   FOOG  PORT GENTIL, GABON            0043120}00845060}000130  
  440  EPASSENGUE                    FOOK  MAKOKOU, GABON                0034420001253180}017260  
  441  LEON M'BA                     FOOL  LIBREVILLE, GABON             0027300000924540}000390  
  442  MVENGUE                       FOON  FRANCEVILLE, GABON            0139300}01326180}014470  
  443  PRINCIPE                      FPPR  PRINCIPE, SAO TOME & PRINCIPE 0139540000724480}005850  
  444  SAO TOME/SALAZAR              FPST  SAO TOME, SAO TOME & PRINCIPE 0022360000642420}000330  
  445  BEIRA                         FQBR  BEIRA, MOZAMBIQUE             1947480}03454360}000330  
  446  LICHINGA                      FQLC  LICHINGA, MOZAMBIQUE          1316360}03516060}045050  
  447  MAPUTO                        FQMA  MAPUTO, MOZAMBIQUE            2555120}03234240}001440  
  448  NAMPULA                       FQNP  NAMPULA, MOZAMBIQUE           1506240}03916540}014440  
  449  QUELIMANE                     FQQL  QUELIMANE, MOZAMBIQUE         1751240}03652060}000360  
  450  SEYCHELLES INTL               FSIA  SEYCHELLES, SEYCHELLES        0440360}05531180}000100  
